-264.17386927145117 -264.063273279146 -264.046504561967 -263.997555195523 -263.980584357054 -263.973368627012 -263.947853202895 -263.941509534345 -263.916775768379 -263.913049754277 
-264.16537036780761 -264.058094677052 -264.03772746593 -263.992479859034 -263.972161892008 -263.964338328124 -263.93993346862 -263.932096307486 -263.910473004422 -263.907341594404 
-264.15718417236434 -264.05323466305 -264.02900068791 -263.987717965731 -263.963824656837 -263.955507549513 -263.932147840824 -263.9227194339 -263.90576880756 -263.900927451432 
-264.15236518534147 -264.051626832081 -264.023416212439 -263.986242432333 -263.95865618373 -263.949988855334 -263.927647102959 -263.916589965933 -263.904869503584 -263.897224908915 
