     0.000  -264.240113235  -264.098218578  -264.080011492  -264.032547901  -264.028894650  -264.009372306  -263.993237147  -263.974207612  -263.961469560  -263.954853212  -264.032547901  -263.994079581
     0.500  -264.233952228  -264.091576889  -264.071932169  -264.026313394  -264.022634787  -264.001831361  -263.986251485  -263.971364700  -263.956820787  -263.951882046  -264.026313394  -263.993931697
     1.000  -264.227963319  -264.085106196  -264.064020903  -264.020474055  -264.016760169  -263.994695506  -263.979567646  -263.969275998  -263.950529432  -263.949407107  -264.020474055  -263.993836329
     1.500  -264.223542032  -264.080235465  -264.057702249  -264.016424304  -264.012672198  -263.989366878  -263.974691770  -263.968032057  -263.949192148  -263.944060472  -264.016424304  -263.993797628
     2.000  -264.221280463  -264.077583251  -264.053580429  -264.014746314  -264.010962604  -263.986420302  -263.972256744  -263.967452505  -263.950309680  -263.945029169  -264.014746314  -263.993803810
     2.500  -264.221125806  -264.077118429  -264.051606680  -264.015375888  -264.011576008  -263.985774306  -263.971834552  -263.967534881  -263.952845073  -263.946452161  -264.015375888  -263.993833039
     3.000  -264.222662841  -264.078443053  -264.051365416  -264.017896335  -264.014093515  -263.986991622  -263.972661223  -263.968110554  -263.956372084  -263.947571723  -264.017896335  -263.993865754
     3.500  -264.225402058  -264.081081210  -264.052366022  -264.021829538  -264.018017530  -263.989582372  -263.974747772  -263.968224767  -263.960421415  -263.947807209  -264.021829538  -263.993888122
     4.000  -264.228993538  -264.084689595  -264.054254906  -264.026852036  -264.022976452  -263.993210234  -263.978166898  -263.967373988  -263.964565605  -263.946974805  -264.026852036  -263.993896388
     4.500  -264.233290667  -264.089121961  -264.056878103  -264.032853599  -264.028777732  -263.997737046  -263.982692975  -263.969485635  -263.965124960  -263.945441286  -264.032853599  -263.993905311
     5.000  -264.238144063  -264.094220107  -264.060073369  -264.039712773  -264.035208040  -264.003007546  -263.988075561  -263.974212245  -263.963085284  -263.947026932  -264.039712773  -263.993951361
     5.500  -264.242887637  -264.099301408  -264.063160284  -264.046760163  -264.041538818  -264.008336538  -263.993590871  -263.978949205  -263.961043464  -263.951702887  -264.046760163  -263.994075910
     6.000  -264.245827243  -264.102650033  -264.064434410  -264.052248334  -264.046032553  -264.012000472  -263.997495881  -263.982260713  -263.958709908  -263.955288546  -264.052248334  -263.994272973
     6.500  -264.244422540  -264.101699920  -264.061345853  -264.053543236  -264.046120607  -264.011417117  -263.997191086  -263.981851917  -263.955752546  -263.953912508  -264.053543236  -263.994448236
     7.000  -264.236754837  -264.094512898  -264.051969674  -264.048602333  -264.039858198  -264.004607878  -263.990683191  -263.975950754  -263.949594138  -263.946671097  -264.048602333  -263.994432673
     7.500  -264.224009581  -264.082267066  -264.038593432  -264.037373722  -264.028400272  -263.992685073  -263.979066140  -263.965773542  -263.938720526  -263.934605336  -264.037373722  -263.994828471
     8.000  -264.212474720  -264.071335261  -264.028875091  -264.025238745  -264.017968993  -263.982154203  -263.968579738  -263.956209915  -263.929065025  -263.923934452  -264.028875091  -263.994309464
     8.500  -264.208254642  -264.067847965  -264.026012533  -264.020919444  -264.014736737  -263.978909820  -263.965281700  -263.954063601  -263.926680209  -263.920783779  -264.026012533  -263.994193012
     9.000  -264.212996563  -264.073377791  -264.031840028  -264.025502607  -264.020299270  -263.984379744  -263.970721123  -263.961481607  -263.933074011  -263.926670074  -264.031840028  -263.994563486
     9.500  -264.221218490  -264.082423638  -264.040932547  -264.033564307  -264.029181215  -263.993170919  -263.979457173  -263.972771001  -263.942775466  -263.936165365  -264.040932547  -263.994968299
    10.000  -264.226398179  -264.088436066  -264.046859350  -264.038665720  -264.034885317  -263.998888250  -263.985087408  -263.981127301  -263.949324435  -263.942798857  -264.046859350  -263.995082542
    10.500  -264.225948513  -264.088804808  -264.047122621  -264.038295433  -264.034865986  -263.999060751  -263.985442553  -263.983400393  -263.950248459  -263.944006219  -264.047122621  -263.994960805
    11.000  -264.220939013  -264.084583581  -264.042858764  -264.033572210  -264.030242721  -263.994837318  -263.982520047  -263.979594433  -263.946805950  -263.940812870  -264.042858764  -263.994769756
    11.500  -264.213787481  -264.078182837  -264.036528579  -264.026943620  -264.023472647  -263.988669198  -263.977664613  -263.973056982  -263.941698783  -263.935497334  -264.036528579  -263.994616757
    12.000  -264.206610060  -264.071714679  -264.030268054  -264.020554473  -264.016681461  -263.982658568  -263.972226905  -263.966529289  -263.937282339  -263.929997153  -264.030268054  -263.994532003
    12.500  -264.200642474  -264.066412991  -264.025320630  -264.015669522  -264.011089086  -263.978009181  -263.967235749  -263.961322048  -263.934582503  -263.925478960  -264.025320630  -263.994504715
    13.000  -264.196316662  -264.062711917  -264.022116775  -264.012734305  -264.007108351  -263.975155915  -263.963020185  -263.957817215  -263.933334080  -263.922720875  -264.022116775  -263.994509408
    13.500  -264.193579322  -264.060564036  -264.020598778  -264.011683391  -264.004679705  -263.974100591  -263.959557781  -263.955763413  -263.932852413  -263.922155052  -264.020598778  -263.994524902
    14.000  -264.192221208  -264.059772230  -264.020550777  -264.012275564  -264.003599783  -263.974693866  -263.957362150  -263.954113509  -263.932674688  -263.922250374  -264.020550777  -263.994534602
    14.500  -264.192143951  -264.060255767  -264.021865584  -264.014367251  -264.003781608  -263.976856848  -263.957529275  -263.951574782  -263.932833728  -263.922825784  -264.021865584  -263.994527721
    15.000  -264.193506376  -264.062194421  -264.024690632  -264.018069874  -264.005394664  -263.980722637  -263.959599859  -263.949056478  -263.933983375  -263.923900830  -264.024690632  -263.994510081
    15.500  -264.196613988  -264.065913542  -264.029316359  -264.023641160  -264.008752171  -263.986537204  -263.963490600  -263.947507215  -263.937041008  -263.926190402  -264.029316359  -263.994512558
    16.000  -264.201449144  -264.071407982  -264.035706747  -264.031019003  -264.013839061  -263.994210879  -263.969104842  -263.947341157  -263.942219403  -263.930581994  -264.035706747  -263.994578526
    16.500  -264.207049666  -264.077715192  -264.042879404  -264.039196387  -264.019689845  -264.002705042  -263.975451375  -263.948476267  -263.947989706  -263.936044705  -264.042879404  -263.994727953
    17.000  -264.211293383  -264.082698674  -264.048686071  -264.046001900  -264.024173536  -264.009821822  -263.980380835  -263.953403890  -263.947907293  -263.940211617  -264.048686071  -263.994921106
    17.500  -264.211548392  -264.083700429  -264.050468014  -264.048740061  -264.024642426  -264.012845525  -263.981226773  -263.954365221  -263.944950411  -263.940000645  -264.050468014  -263.995060337
    18.000  -264.206144197  -264.079022768  -264.046594060  -264.045599991  -264.019401765  -264.010014884  -263.976273859  -263.949579884  -263.938213685  -263.932980949  -264.046594060  -263.994979214
    18.500  -264.196162402  -264.069744355  -264.038712122  -264.037077880  -264.009505596  -264.002358587  -263.966551515  -263.940104495  -263.928165742  -263.920514165  -264.038712122  -263.994722288
    19.000  -264.186240107  -264.060525075  -264.031735286  -264.027596210  -263.999600574  -263.994469633  -263.956664867  -263.930607390  -263.918569414  -263.909441984  -264.031735286  -263.994358174
    19.500  -264.182428562  -264.057397435  -264.031298064  -264.023496182  -263.995881269  -263.992133573  -263.952710367  -263.927147536  -263.915119114  -263.909228197  -264.031298064  -263.994208216
    20.000  -264.187035011  -264.062637442  -264.039543431  -264.027166258  -264.000981628  -263.997272887  -263.957104036  -263.932072968  -263.920046752  -263.917834810  -264.039543431  -263.994488650
    20.500  -264.196012084  -264.072164653  -264.052340229  -264.034632934  -264.010876333  -264.005854170  -263.965965350  -263.941424885  -263.931421719  -263.928393207  -264.052340229  -263.994888026
    21.000  -264.203191957  -264.079800217  -264.063469184  -264.039812908  -264.019109441  -264.012092525  -263.973321986  -263.949216266  -263.942179138  -263.935147155  -264.063469184  -263.995062822
    21.500  -264.205343513  -264.082355648  -264.069629724  -264.039565469  -264.022324523  -264.012976597  -263.976123271  -263.952660664  -263.947124746  -263.937031176  -264.069629724  -263.995009371
    22.000  -264.202760722  -264.080283673  -264.070942729  -264.034281235  -264.020768140  -264.008894433  -263.974777462  -263.952793281  -263.946189060  -263.939276144  -264.070942729  -263.994896145
    22.500  -264.197274685  -264.075868144  -264.068749800  -264.025926178  -264.016191649  -264.001726747  -263.971147266  -263.951824838  -263.941588681  -263.939514549  -264.068749800  -263.994852561
