     0.000  -179.889530283  -179.800881355  -179.793714502  -179.792673761  -179.789210505  -179.787203624  -179.783314810  -179.783087700  -179.780068007  -179.779466789  -179.778115883  -179.774154674  -179.770580802  -179.769077387  -179.766756667  -179.765922090  -179.765008134  -179.755699530  -179.750818852  -179.746908356  -179.745381054  -179.742080597  -179.741104535  -179.738760663  -179.736954434  -179.735318354  -179.735013335  -179.733411799  -179.732417730  -179.732092498  -179.731772779  -179.731240281  -179.731126358  -179.730147356  -179.729138220  -179.728955943  -179.728417566  -179.728090864  -179.726333879  -179.725462920  -179.723856607  -179.723629129  -179.722751555  -179.722468217  -179.722304683  -179.722018038  -179.721232338  -179.720475669  -179.720271343  -179.719096099  -179.719004226  -179.718692959  -179.718494513  -179.717119353  -179.716995140  -179.716694163  -179.714650901  -179.714470094  -179.714017342  -179.713840578  -179.713394809  -179.712543695  -179.711648113  -179.710923049  -179.710077815  -179.709596766  -179.709026784  -179.707532189  -179.706096393  -179.705975120  -179.705311060  -179.701620325  -179.700622948  -179.699842760  -179.698224687  -179.696142103  -179.694164989  -179.693309098  -179.691807153  -179.690103454  -179.688020502  -179.712543695  -179.543417827
     0.100  -179.888629722  -179.799908030  -179.792594915  -179.791675814  -179.788241957  -179.786105351  -179.782365005  -179.781958190  -179.778883741  -179.778222621  -179.776947052  -179.773219568  -179.769670685  -179.767828074  -179.765618705  -179.764759506  -179.763803656  -179.754816976  -179.749938503  -179.745827723  -179.744160406  -179.741058028  -179.740244031  -179.737687380  -179.736133619  -179.734133720  -179.733981578  -179.732275307  -179.731384136  -179.731264333  -179.730899412  -179.730230942  -179.729913795  -179.729218498  -179.728142478  -179.728003933  -179.727371109  -179.727172296  -179.725424130  -179.724277919  -179.722958618  -179.722371731  -179.721891050  -179.721652547  -179.721519147  -179.721001349  -179.720171549  -179.719639051  -179.719437665  -179.718110279  -179.718013261  -179.717775861  -179.717573372  -179.716202622  -179.715936557  -179.715696951  -179.713739315  -179.713588275  -179.713059452  -179.712897755  -179.712264197  -179.711562285  -179.710754167  -179.710057767  -179.709184236  -179.708731117  -179.708106378  -179.706406722  -179.705193994  -179.705133358  -179.704457538  -179.700677869  -179.699702175  -179.698812106  -179.696966188  -179.695052283  -179.693232089  -179.692208620  -179.690748937  -179.688822905  -179.687388578  -179.711562285  -179.543413900
     0.200  -179.887295752  -179.798500929  -179.791038611  -179.790251441  -179.786851761  -179.784589840  -179.780979218  -179.780390127  -179.777250999  -179.776557540  -179.775350692  -179.771849583  -179.768323118  -179.766151601  -179.764087391  -179.763149548  -179.762150702  -179.753536292  -179.748606738  -179.744344183  -179.742501940  -179.739577796  -179.738963715  -179.736155331  -179.734899607  -179.732803793  -179.732215436  -179.730728191  -179.729972992  -179.729925218  -179.729668708  -179.728787459  -179.728210127  -179.727852189  -179.726750076  -179.726580294  -179.725934976  -179.725736530  -179.724084648  -179.722662449  -179.721653312  -179.720722452  -179.720575455  -179.720404203  -179.720270435  -179.719554191  -179.718699402  -179.718372700  -179.718193363  -179.716794317  -179.716597708  -179.716479375  -179.716070355  -179.714876369  -179.714585682  -179.714089566  -179.712410122  -179.712280029  -179.711722910  -179.711486612  -179.710696501  -179.710151876  -179.709442982  -179.708763119  -179.707899142  -179.707371790  -179.706752196  -179.704851888  -179.703941608  -179.703765946  -179.703155539  -179.699308253  -179.698347625  -179.697349146  -179.695287509  -179.693536771  -179.691866147  -179.690663709  -179.689263192  -179.687115929  -179.686337946  -179.716794317  -179.543409006
     0.300  -179.885548063  -179.796679375  -179.789066384  -179.788415921  -179.785061075  -179.782677514  -179.779165749  -179.778408713  -179.775183959  -179.774486090  -179.773341348  -179.770064043  -179.766559260  -179.764061776  -179.762171391  -179.761114848  -179.760066389  -179.751878272  -179.746847657  -179.742473752  -179.740420567  -179.737657386  -179.737285850  -179.734179062  -179.733273191  -179.731042140  -179.730034106  -179.728785364  -179.728241106  -179.728062137  -179.728050010  -179.726890568  -179.726139412  -179.726045334  -179.724975928  -179.724701411  -179.724151274  -179.723777165  -179.722333652  -179.720642081  -179.719951561  -179.718950509  -179.718788812  -179.718730381  -179.718385304  -179.717691110  -179.716872335  -179.716656984  -179.716552616  -179.715106162  -179.714956592  -179.714569622  -179.714140390  -179.713125741  -179.712843506  -179.712040166  -179.710678603  -179.710565415  -179.710016748  -179.709633820  -179.708716924  -179.708330322  -179.707731308  -179.707056590  -179.706230465  -179.705546560  -179.704984295  -179.702882234  -179.702291305  -179.701954314  -179.701430268  -179.697531532  -179.696579357  -179.695472468  -179.693201359  -179.691613421  -179.690085384  -179.688692952  -179.687368139  -179.685127165  -179.684764817  -179.716552616  -179.543403633
     0.400  -179.883466827  -179.794526109  -179.786774942  -179.786238401  -179.782952277  -179.780448913  -179.777004031  -179.776100733  -179.772769774  -179.772092851  -179.771005439  -179.767944955  -179.764460016  -179.761646120  -179.759942054  -179.758746966  -179.757638239  -179.749919778  -179.744743636  -179.740297335  -179.738003809  -179.735388360  -179.735281787  -179.731843153  -179.731329397  -179.728930768  -179.727529149  -179.726529935  -179.726167954  -179.726094823  -179.725862567  -179.724658292  -179.723944988  -179.723719714  -179.722886239  -179.722461417  -179.722039902  -179.721436846  -179.720252048  -179.718324546  -179.717916996  -179.716938729  -179.716796876  -179.716720438  -179.715968546  -179.715482353  -179.714841077  -179.714596694  -179.714494531  -179.713127824  -179.712975681  -179.712318603  -179.711873937  -179.711026865  -179.710763739  -179.709661627  -179.708630074  -179.708520561  -179.708002395  -179.707434986  -179.706420704  -179.706179629  -179.705691965  -179.705017247  -179.704238162  -179.703353973  -179.702883582  -179.700584176  -179.700303044  -179.699792596  -179.699365936  -179.695426409  -179.694475703  -179.693266651  -179.690794156  -179.689364240  -179.687971440  -179.686382767  -179.685144315  -179.683285534  -179.682421190  -179.714841077  -179.543412941
     0.500  -179.881140432  -179.792125481  -179.784277295  -179.783781914  -179.780610080  -179.777986545  -179.774580250  -179.773558987  -179.770100508  -179.769467684  -179.768433191  -179.765579238  -179.762113777  -179.758996332  -179.757479687  -179.756140909  -179.754959051  -179.747740381  -179.742381594  -179.737902954  -179.735342261  -179.733064170  -179.732834854  -179.729236728  -179.729149999  -179.726558437  -179.724796674  -179.724050296  -179.723942620  -179.723763651  -179.723430334  -179.722208787  -179.721532232  -179.721136074  -179.720564622  -179.719954583  -179.719664631  -179.718824541  -179.717928960  -179.715884963  -179.715558996  -179.714702002  -179.714570072  -179.714462397  -179.713349994  -179.712987279  -179.712620520  -179.712370992  -179.712063768  -179.710930051  -179.710744467  -179.709829777  -179.709361590  -179.708667763  -179.708430730  -179.707051160  -179.706361008  -179.706220993  -179.705758319  -179.704982173  -179.703916810  -179.703797375  -179.703382842  -179.702737892  -179.701996290  -179.700894546  -179.700535137  -179.698082487  -179.698032141  -179.697369918  -179.697052036  -179.693078699  -179.692120277  -179.690822290  -179.688154289  -179.686877618  -179.685612339  -179.683824851  -179.682679742  -179.681317445  -179.679851514  -179.712620520  -179.543409463
     0.600  -179.878660292  -179.789573312  -179.781687642  -179.781119498  -179.778129940  -179.775386235  -179.771988393  -179.770873786  -179.767270147  -179.766700165  -179.765714915  -179.763060879  -179.759613425  -179.756204190  -179.754873129  -179.753389192  -179.752124280  -179.745431860  -179.739860295  -179.735375775  -179.732530642  -179.730687663  -179.730130911  -179.726826779  -179.726452304  -179.724018396  -179.721944264  -179.721595880  -179.721413971  -179.721225447  -179.720850604  -179.719656251  -179.718930819  -179.718436541  -179.718099917  -179.717289594  -179.717096293  -179.716039382  -179.715456538  -179.713464357  -179.712940312  -179.712321085  -179.712184378  -179.712041791  -179.710699705  -179.710365286  -179.710248424  -179.709866966  -179.709476688  -179.708591396  -179.708371268  -179.707199332  -179.706695499  -179.706142054  -179.705934788  -179.704310835  -179.703962819  -179.703753715  -179.703366010  -179.702370471  -179.701353617  -179.701274973  -179.700841699  -179.700302219  -179.699590752  -179.698268511  -179.698030375  -179.695658574  -179.695372664  -179.694780632  -179.694581451  -179.690581287  -179.689605225  -179.688231903  -179.685372438  -179.684247173  -179.683099124  -179.681114293  -179.680067673  -179.679224276  -179.677411431  -179.710248424  -179.543407218
     0.700  -179.876116327  -179.786959891  -179.779090758  -179.778345849  -179.775599940  -179.772738637  -179.769319112  -179.768135049  -179.764372286  -179.763878742  -179.762938327  -179.760479797  -179.757048145  -179.753360350  -179.752210464  -179.750581366  -179.749226419  -179.743079727  -179.737272966  -179.732802043  -179.729660710  -179.728262031  -179.727349545  -179.724443041  -179.723584577  -179.721402034  -179.719227577  -179.719020678  -179.718716026  -179.718599898  -179.718212193  -179.717093911  -179.716249412  -179.715698539  -179.715572121  -179.714588710  -179.714395041  -179.713176065  -179.712925435  -179.711047545  -179.710295653  -179.709856866  -179.709730081  -179.709541925  -179.708102821  -179.707875343  -179.707757377  -179.707059508  -179.706826150  -179.706193326  -179.705952251  -179.704519394  -179.703967419  -179.703546272  -179.703361423  -179.701593413  -179.701485003  -179.701207545  -179.700888194  -179.699692370  -179.698875433  -179.698647587  -179.698163231  -179.697790593  -179.697107423  -179.695581223  -179.695448558  -179.693172673  -179.692642380  -179.692116497  -179.692043733  -179.688023357  -179.687020101  -179.685587612  -179.682540358  -179.681563928  -179.680520247  -179.678344687  -179.677406477  -179.677077938  -179.675065913  -179.708102821  -179.543408238
     0.800  -179.873587570  -179.784363882  -179.776547668  -179.775557642  -179.773097274  -179.770123886  -179.766650708  -179.765421443  -179.761490735  -179.761076937  -179.760180989  -179.757914658  -179.754495133  -179.750544581  -179.749569989  -179.747794996  -179.746348175  -179.740761175  -179.734701212  -179.730257116  -179.726812969  -179.725865204  -179.724574200  -179.722076716  -179.720715521  -179.718788019  -179.716800983  -179.716271792  -179.716017487  -179.715938843  -179.715593400  -179.714588306  -179.713621798  -179.713034177  -179.712975010  -179.711920672  -179.711660487  -179.710417625  -179.710315462  -179.708674604  -179.707791518  -179.707360448  -179.707287317  -179.707026397  -179.705656750  -179.705475208  -179.705164309  -179.704262480  -179.704128713  -179.703803114  -179.703563141  -179.701870099  -179.701257488  -179.700973048  -179.700779747  -179.699131907  -179.698919863  -179.698656371  -179.698331139  -179.697030581  -179.696459864  -179.696039451  -179.695511731  -179.695243093  -179.694623867  -179.692969413  -179.692813228  -179.690687647  -179.689936123  -179.689526001  -179.689446622  -179.685482473  -179.684443569  -179.682969554  -179.679737818  -179.678909488  -179.677952168  -179.675603886  -179.675008547  -179.674717860  -179.672777863  -179.708674604  -179.543408871
     0.900  -179.871118416  -179.781831153  -179.774093215  -179.772808826  -179.770668545  -179.767586012  -179.764028310  -179.762776628  -179.758680180  -179.758325549  -179.757484357  -179.755411695  -179.751999520  -179.747800542  -179.746992425  -179.745073375  -179.743532476  -179.738519133  -179.732192736  -179.727780980  -179.724028506  -179.723542680  -179.721850006  -179.719770730  -179.717887694  -179.716223317  -179.714445017  -179.713652702  -179.713429633  -179.713234494  -179.713033108  -179.712173541  -179.711148603  -179.710504755  -179.710276174  -179.709297907  -179.708971573  -179.707975299  -179.707508582  -179.706384053  -179.705452090  -179.704917755  -179.704901585  -179.704530417  -179.703345251  -179.703148642  -179.702552936  -179.701684917  -179.701565114  -179.701335063  -179.701157564  -179.699294005  -179.698612673  -179.698479273  -179.698226070  -179.696771899  -179.696527149  -179.696157083  -179.695696246  -179.694432437  -179.694114555  -179.693493859  -179.693016486  -179.692644582  -179.692183011  -179.690470492  -179.690175395  -179.688248261  -179.687301598  -179.687053540  -179.686832309  -179.683002662  -179.681918924  -179.680423227  -179.677006642  -179.676327147  -179.675440018  -179.673061234  -179.672831919  -179.672146544  -179.670566690  -179.713652702  -179.543405529
