     0.000  -264.223805007  -264.086941699  -264.064449642  -264.036103785  -264.012754734  -263.994503916  -263.988268658  -263.956618302  -263.954200564  -263.947150940  -264.036103785  -264.015822892
     0.500  -264.222722549  -264.086943347  -264.063771060  -264.035335534  -264.012208081  -263.994082579  -263.987306003  -263.956478464  -263.951705094  -263.946454718  -264.035335534  -264.015821973
     1.000  -264.223189689  -264.088401248  -264.064525947  -264.036077191  -264.013328991  -263.995044364  -263.987989229  -263.957003668  -263.950680579  -263.946339014  -264.036077191  -264.015853651
     1.500  -264.224741716  -264.090793365  -264.066245551  -264.037859637  -264.015613065  -263.996903984  -263.989850686  -263.957649824  -263.950754916  -263.946458920  -264.037859637  -264.015908727
     2.000  -264.226572135  -264.093256240  -264.068107942  -264.039875272  -264.018211545  -263.998842078  -263.992068810  -263.957669971  -263.951282939  -263.946614672  -264.039875272  -264.015964214
     2.500  -264.227871555  -264.094928298  -264.069276901  -264.041318382  -264.020271676  -264.000044112  -263.993801871  -263.956472642  -263.951683837  -263.947439290  -264.041318382  -264.015995842
     3.000  -264.228207216  -264.095331210  -264.069279246  -264.041761718  -264.021318804  -264.000078061  -263.994566765  -263.954017559  -263.951705659  -263.948160819  -264.041761718  -264.015991057
     3.500  -264.227697214  -264.094553674  -264.068183828  -264.041332566  -264.021434276  -263.999071576  -263.994415069  -263.951687731  -263.950828532  -263.948100629  -264.041332566  -264.015962053
     4.000  -264.226826126  -264.093069974  -264.066417526  -264.040525054  -264.021081353  -263.997525036  -263.993753820  -263.951798218  -263.948599189  -263.947033300  -264.040525054  -264.015934358
     4.500  -264.226058214  -264.091360911  -264.064389479  -264.039816675  -264.020724298  -263.995929528  -263.992970105  -263.952650950  -263.947950344  -263.945022158  -264.039816675  -264.015921253
     5.000  -264.225655030  -264.089732505  -264.062317508  -264.039482580  -264.020647816  -263.994583357  -263.992260064  -263.954394294  -263.947845564  -263.943402939  -264.039482580  -264.015908695
     5.500  -264.225826603  -264.088465342  -264.060396207  -264.039748231  -264.021100153  -263.993736973  -263.991799549  -263.957176539  -263.948225506  -263.942437855  -264.039748231  -264.015889039
     6.000  -264.226817027  -264.087894288  -264.058893925  -264.040872423  -264.022369873  -263.993669385  -263.991843311  -263.961175999  -263.949330956  -263.942350054  -264.040872423  -264.015882527
     6.500  -264.228634448  -264.088131855  -264.057894877  -264.042875061  -264.024503338  -263.994428425  -263.992450209  -263.966323276  -263.951231063  -263.943250579  -264.042875061  -264.015912666
     7.000  -264.230755255  -264.088759904  -264.057001505  -264.045234003  -264.027003030  -263.995556265  -263.993160576  -263.971995537  -263.953492252  -263.944830436  -264.045234003  -264.015970691
     7.500  -264.232269590  -264.088964126  -264.055485123  -264.047017711  -264.028965707  -263.996220221  -263.993144303  -263.977155774  -263.955292497  -263.946427825  -264.047017711  -264.016024804
     8.000  -264.232392135  -264.088031230  -264.052825744  -264.047346787  -264.029591350  -263.995700388  -263.991727051  -263.980853293  -263.955898296  -263.947220678  -264.047346787  -264.016061289
     8.500  -264.230887600  -264.085772231  -264.049306978  -264.045647480  -264.028600938  -263.993809984  -263.988843313  -263.982601807  -263.955056718  -263.946541164  -264.049306978  -264.016088102
     9.000  -264.228003233  -264.082462675  -264.045792728  -264.041832988  -264.026109789  -263.990852486  -263.985143111  -263.982084832  -263.952927183  -263.944473368  -264.045792728  -264.016124464
     9.500  -264.224423600  -264.078794108  -264.042357887  -264.037250466  -264.022813493  -263.987524586  -263.982080541  -263.979191677  -263.950145010  -263.941480621  -264.042357887  -264.016107762
    10.000  -264.220953326  -264.075495822  -264.039261722  -264.033138182  -264.019532479  -263.984588280  -263.979771546  -263.975467098  -263.947476974  -263.938324555  -264.039261722  -264.016067323
    10.500  -264.218364391  -264.073251595  -264.037117453  -264.030348962  -264.017017042  -263.982713017  -263.978067902  -263.972645172  -263.945636622  -263.935892906  -264.037117453  -264.016033988
    11.000  -264.217217153  -264.072527709  -264.036431419  -264.029421853  -264.015795570  -263.982318037  -263.977412737  -263.971447954  -263.945120370  -263.934611533  -264.036431419  -264.016023976
    11.500  -264.217684353  -264.073412381  -264.037354678  -264.030477042  -264.016009567  -263.983483842  -263.977946086  -263.972055169  -263.946044364  -263.934581147  -264.037354678  -264.016046205
    12.000  -264.219433868  -264.075506972  -264.039552535  -264.033115523  -264.017304126  -263.985869855  -263.979256814  -263.974107866  -263.948032750  -263.935550842  -264.039552535  -264.016097256
    12.500  -264.221689436  -264.077995164  -264.042267470  -264.036484963  -264.018891959  -263.988735095  -263.980496999  -263.976770617  -263.950276558  -263.936886574  -264.042267470  -264.016155752
    13.000  -264.223523286  -264.079936690  -264.044635288  -264.039556898  -264.019841988  -263.991184864  -263.980938417  -263.978815041  -263.951821926  -263.937832928  -264.044635288  -264.016191001
    13.500  -264.224267696  -264.080675955  -264.046152903  -264.041492721  -264.019480978  -263.992573122  -263.981435504  -263.977988785  -263.951973570  -263.937933490  -264.046152903  -264.016178342
    14.000  -264.223797318  -264.080125095  -264.047026448  -264.041881542  -264.017658959  -263.992804656  -263.981767363  -263.974217214  -263.950563879  -263.937326037  -264.047026448  -264.016138204
    14.500  -264.222470406  -264.078701533  -264.047935733  -264.040842378  -264.014690823  -263.992292844  -263.981600260  -263.968519706  -263.947909214  -263.936586747  -264.047935733  -264.016119738
    15.000  -264.220787201  -264.076965409  -264.049410397  -264.038889066  -264.011047042  -263.991602239  -263.981333007  -263.961549743  -263.944565675  -263.936184991  -264.049410397  -264.016116394
    15.500  -264.219136605  -264.075351194  -264.051715131  -264.036516712  -264.007111005  -263.991168780  -263.981277331  -263.953947960  -263.941375649  -263.935972395  -264.051715131  -264.016112708
    16.000  -264.217839130  -264.074206229  -264.055051010  -264.034120432  -264.003227112  -263.991319595  -263.981672897  -263.946425517  -263.940317411  -263.934697337  -264.055051010  -264.016099534
    16.500  -264.217239318  -264.073882037  -264.059660783  -264.032094379  -263.999850153  -263.992302209  -263.982800671  -263.942254773  -263.939552962  -263.933355556  -264.059660783  -264.016094583
    17.000  -264.217469439  -264.074502069  -264.065580435  -264.030618229  -263.997801082  -263.993572337  -263.984756541  -263.945516714  -263.935352218  -263.933041053  -264.065580435  -264.016131297
    17.500  -264.218018393  -264.075556326  -264.072188618  -264.029233434  -263.998846152  -263.992394440  -263.987000374  -263.949736926  -263.936372298  -263.932173320  -264.072188618  -264.016231440
