-264.15153135248812 -264.059760202118 -264.012111026807 -264.0077260973 -263.967223563299 -263.951203797372 -263.930137246588 -263.914486076394 -263.908404063041 -263.898235524703 
-264.15083767140572 -264.060076025004 -264.013404014255 -264.006014092411 -263.967216727109 -263.950462342167 -263.929595707712 -263.916982236756 -263.907746396297 -263.897271001092 
-264.14867321969461 -264.058762687669 -264.013508465894 -264.002577379055 -263.965900082335 -263.948459587487 -263.927804261654 -263.919679353302 -263.905273617746 -263.894356863143 
-264.14562237472813 -264.056392072716 -264.012913945838 -263.998091105438 -263.963837794221 -263.945825847364 -263.925795995049 -263.921350429156 -263.902192270839 -263.892365868721 
