-264.19256129430028 -264.072835299593 -264.059225186932 -263.98306845743 -263.968573421013 -263.962283773971 -263.957631676869 -263.956423726543 -263.93763636892 -263.926456121654 
-264.18729504478466 -264.068048628774 -264.054672241822 -263.978817959268 -263.961207682538 -263.957527605092 -263.952531166811 -263.950016410474 -263.932314627923 -263.920886690204 
-264.18259227831612 -264.063903349572 -264.050702624395 -263.975264711698 -263.95498606645 -263.953239003521 -263.948025376727 -263.943739302906 -263.928062408184 -263.915233586181 
-264.17872614275802 -264.060648355295 -264.047479602032 -263.97266679536 -263.950686288853 -263.949172951633 -263.943447406736 -263.938558643978 -263.924793449164 -263.910750429449 
