     0.000  -179.846853233  -179.760070069  -179.754236113  -179.752797377  -179.746838107  -179.745868292  -179.743407557  -179.740012287  -179.739734095  -179.737818720  -179.737397573  -179.733940931  -179.731391998  -179.727071747  -179.724208975  -179.724152381  -179.723064968  -179.719230911  -179.716109423  -179.713516391  -179.706621483  -179.706285594  -179.705044201  -179.704716765  -179.701207939  -179.700291411  -179.698937934  -179.697938352  -179.697077315  -179.696898346  -179.696037309  -179.694216748  -179.693147710  -179.690929888  -179.690717844  -179.690295227  -179.690198209  -179.689141666  -179.688209336  -179.688000599  -179.687815383  -179.686127854  -179.685952559  -179.685569264  -179.684088266  -179.683301831  -179.682991299  -179.682247860  -179.681884409  -179.681400053  -179.680658819  -179.680558861  -179.679440946  -179.677486250  -179.676660860  -179.676359148  -179.675762339  -179.674609880  -179.673986244  -179.673171879  -179.671988183  -179.671418201  -179.670784275  -179.670161007  -179.669225002  -179.667942450  -179.666986233  -179.666844748  -179.664962080  -179.662907057  -179.662607918  -179.662099307  -179.659254175  -179.658160515  -179.657824993  -179.656655262  -179.656149959  -179.654893500  -179.653796165  -179.653342678  -179.652602179  -179.671418201  -179.535210102
     0.100  -179.847729279  -179.760798383  -179.755112895  -179.753524956  -179.747672259  -179.746798727  -179.744267434  -179.740880616  -179.740681802  -179.738829636  -179.737660272  -179.734840864  -179.731785893  -179.728166819  -179.725196739  -179.724674898  -179.724189807  -179.719647591  -179.717246022  -179.714407137  -179.707900669  -179.707154290  -179.705844177  -179.705525192  -179.701952423  -179.700990693  -179.699741216  -179.698869522  -179.697971369  -179.697919552  -179.696776280  -179.694966009  -179.694039558  -179.691636887  -179.691281889  -179.691099980  -179.691069845  -179.690074306  -179.689276111  -179.688822624  -179.688639245  -179.686866090  -179.686757312  -179.686539388  -179.684891549  -179.684068731  -179.683803401  -179.682754575  -179.682720031  -179.682287124  -179.681597707  -179.681356631  -179.680309275  -179.678335101  -179.677408283  -179.677223802  -179.676699022  -179.675044199  -179.674800919  -179.673979939  -179.672858350  -179.672283958  -179.671632392  -179.670941505  -179.669994107  -179.668914412  -179.667982817  -179.667761586  -179.665833348  -179.663797436  -179.663434720  -179.662988216  -179.660423113  -179.659026638  -179.658979599  -179.657277738  -179.656870188  -179.655812542  -179.654673681  -179.654224604  -179.653695781  -179.672283958  -179.535210922
     0.200  -179.848459062  -179.761383373  -179.755845984  -179.754113621  -179.748365292  -179.747587676  -179.744988764  -179.741613706  -179.741483245  -179.739699801  -179.737786631  -179.735600046  -179.732041241  -179.729124080  -179.726094098  -179.725170220  -179.724990883  -179.719927561  -179.718221290  -179.715148679  -179.709019994  -179.707878927  -179.706586086  -179.706094380  -179.702549540  -179.701531951  -179.700395295  -179.699654796  -179.698797802  -179.698716218  -179.697378910  -179.695594363  -179.694757581  -179.692282881  -179.691901056  -179.691831967  -179.691456389  -179.690864725  -179.690202869  -179.689485890  -179.689304348  -179.687598077  -179.687398528  -179.687257043  -179.685548567  -179.684724280  -179.684429183  -179.683488400  -179.683051818  -179.683010659  -179.682488083  -179.681910751  -179.681025093  -179.679037322  -179.678046192  -179.677905443  -179.677490175  -179.675478150  -179.675329315  -179.674642102  -179.673592909  -179.673012270  -179.672333877  -179.671572064  -179.670620991  -179.669737905  -179.668834607  -179.668507905  -179.666560191  -179.664548533  -179.664130693  -179.663713221  -179.661432925  -179.659987941  -179.659721509  -179.658164072  -179.657019331  -179.656572459  -179.655409710  -179.654966881  -179.654621437  -179.673012270  -179.535211464
     0.300  -179.849034538  -179.761816629  -179.756426238  -179.754556065  -179.748908428  -179.748226361  -179.745563872  -179.742221889  -179.742112376  -179.740420437  -179.737771545  -179.736208964  -179.732152206  -179.729934752  -179.726842296  -179.725947082  -179.725195926  -179.720064250  -179.719027184  -179.715732607  -179.709969946  -179.708451096  -179.707200884  -179.706478392  -179.702991616  -179.701907511  -179.700892495  -179.700286866  -179.699522112  -179.699305659  -179.697837156  -179.696104425  -179.695281240  -179.692808011  -179.692448970  -179.692408178  -179.691607043  -179.691492752  -179.690976424  -179.689987867  -179.689804856  -179.688216917  -179.688040888  -179.687643628  -179.686049442  -179.685246837  -179.684874566  -179.684076738  -179.683572170  -179.683246204  -179.683209454  -179.682314976  -179.681575579  -179.679583766  -179.678581979  -179.678388310  -179.678120040  -179.675990417  -179.675486216  -179.675145182  -179.674183085  -179.673591053  -179.672881424  -179.672046479  -179.671102022  -179.670398639  -179.669516656  -179.669092936  -179.667134932  -179.665151938  -179.664691469  -179.664262972  -179.662274466  -179.660807801  -179.660271260  -179.658888383  -179.657196812  -179.656978153  -179.655996211  -179.655569919  -179.655361550  -179.673591053  -179.535211294
     0.400  -179.849452590  -179.762095034  -179.756849435  -179.754849537  -179.749298551  -179.748711665  -179.745988907  -179.742714910  -179.742551743  -179.740988059  -179.737613001  -179.736665236  -179.732116404  -179.730596085  -179.727435275  -179.726558069  -179.725248323  -179.720056011  -179.719659118  -179.716155805  -179.710746304  -179.708868414  -179.707663036  -179.706696528  -179.703276269  -179.702116093  -179.701230434  -179.700762247  -179.700090837  -179.699734369  -179.698147900  -179.696496753  -179.695603745  -179.693205116  -179.692876210  -179.692795729  -179.691977321  -179.691608725  -179.691561319  -179.690325439  -179.690139855  -179.688723903  -179.688503407  -179.687869849  -179.686389586  -179.685617483  -179.685151501  -179.684512798  -179.683961926  -179.683809416  -179.683260381  -179.682575741  -179.681948798  -179.679971684  -179.678977247  -179.678741317  -179.678548015  -179.676348936  -179.675583080  -179.675404845  -179.674625025  -179.674014618  -179.673272650  -179.672362736  -179.671442533  -179.670883943  -179.670023642  -179.669516868  -179.667553720  -179.665604535  -179.665112462  -179.664636558  -179.662942782  -179.661448554  -179.660659914  -179.659433956  -179.657620377  -179.656822916  -179.656428229  -179.656055958  -179.655885809  -179.674014618  -179.535210874
     0.500  -179.849715675  -179.762220308  -179.757117297  -179.754996126  -179.749537749  -179.749045308  -179.746266324  -179.743076115  -179.742822544  -179.741404388  -179.737315291  -179.736970214  -179.731938497  -179.731110167  -179.727873286  -179.726998285  -179.725161921  -179.720119914  -179.719906400  -179.716419992  -179.711351157  -179.709132968  -179.707970587  -179.706756022  -179.703405586  -179.702161621  -179.701411935  -179.701083028  -179.700505329  -179.700005170  -179.698313232  -179.696766452  -179.695734531  -179.693472243  -179.693159874  -179.693025004  -179.692278257  -179.692056659  -179.691411708  -179.690501795  -179.690312903  -179.689108628  -179.688791849  -179.687951024  -179.686568882  -179.685831691  -179.685270528  -179.684795360  -179.684238240  -179.684186056  -179.683150092  -179.682709100  -179.682133974  -179.680202796  -179.679218650  -179.679030125  -179.678728414  -179.676553956  -179.675756128  -179.675297864  -179.674918243  -179.674282480  -179.673510009  -179.672524760  -179.671661151  -179.671179000  -179.670356917  -179.669783628  -179.667819009  -179.665908779  -179.665391716  -179.664840843  -179.663440327  -179.661912290  -179.660891026  -179.659801041  -179.657890811  -179.656733575  -179.656514916  -179.656403566  -179.656194095  -179.674282480  -179.535210146
     0.600  -179.849832335  -179.762200996  -179.757237265  -179.755004376  -179.749634932  -179.749236201  -179.746403931  -179.743303390  -179.742943982  -179.741676865  -179.737132444  -179.736888796  -179.731627762  -179.731485910  -179.728163036  -179.727275907  -179.724947470  -179.720416278  -179.719626535  -179.716534079  -179.711791579  -179.709253303  -179.708129876  -179.706668355  -179.703389213  -179.702054110  -179.701449584  -179.701253342  -179.700773396  -179.700126608  -179.698342061  -179.696910307  -179.695693169  -179.693612790  -179.693301156  -179.693122554  -179.692429462  -179.692352288  -179.691114938  -179.690523642  -179.690333648  -179.689364568  -179.688926884  -179.687898637  -179.686594036  -179.685895064  -179.685244969  -179.684930027  -179.684517332  -179.684259352  -179.682918001  -179.682725802  -179.682129728  -179.680284912  -179.679316935  -179.679206687  -179.678724903  -179.676614390  -179.675826117  -179.675067243  -179.675030861  -179.674398038  -179.673601312  -179.672541462  -179.671782221  -179.671276918  -179.670525026  -179.669901758  -179.667938976  -179.666072846  -179.665532631  -179.664889517  -179.663773808  -179.662207184  -179.660973142  -179.659996712  -179.658007839  -179.656875224  -179.656667223  -179.656339419  -179.656027417  -179.674398038  -179.535210107
     0.700  -179.849817688  -179.762051847  -179.757224088  -179.754889403  -179.749604483  -179.749297993  -179.746416846  -179.743408914  -179.742933378  -179.741819506  -179.737166306  -179.736350839  -179.731738431  -179.731200421  -179.728318538  -179.727404950  -179.724622659  -179.720563696  -179.719232268  -179.716512818  -179.712082319  -179.709244169  -179.708155654  -179.706448647  -179.703241901  -179.701811250  -179.701385693  -179.701261480  -179.700908687  -179.700113431  -179.698248403  -179.696934615  -179.695503963  -179.693636730  -179.693314071  -179.693112317  -179.692576145  -179.692360426  -179.690707441  -179.690404627  -179.690214265  -179.689501329  -179.688929142  -179.687729644  -179.686478329  -179.685822721  -179.685099494  -179.684924935  -179.684661442  -179.684193623  -179.682711156  -179.682507564  -179.681954487  -179.680232781  -179.679322133  -179.679220337  -179.678582736  -179.676545354  -179.675784275  -179.675079056  -179.674679958  -179.674349214  -179.673561676  -179.672429062  -179.671813511  -179.671199797  -179.670541249  -179.669887111  -179.667928005  -179.666111118  -179.665548118  -179.664801372  -179.663956872  -179.662347619  -179.660921011  -179.660036454  -179.657986577  -179.656902472  -179.656743347  -179.656345720  -179.655452344  -179.674679958  -179.535219541
     0.800  -179.849698683  -179.761796501  -179.757100305  -179.754677789  -179.749475187  -179.749253222  -179.746330548  -179.743417796  -179.742816210  -179.741857420  -179.737098015  -179.735733145  -179.731893208  -179.730688932  -179.728364538  -179.727405748  -179.724219581  -179.720584338  -179.718755324  -179.716380215  -179.712244813  -179.709133616  -179.708072295  -179.706124213  -179.702991333  -179.701465501  -179.701299027  -179.701088821  -179.700928226  -179.699995528  -179.698058104  -179.696860076  -179.695200109  -179.693567704  -179.693231447  -179.693021609  -179.692656321  -179.692198056  -179.690256590  -179.690156999  -179.689964432  -179.689541815  -179.688826306  -179.687472461  -179.686248341  -179.685640507  -179.684899273  -179.684802255  -179.684664077  -179.684018024  -179.682556871  -179.682076925  -179.681648795  -179.680071514  -179.679278831  -179.679072300  -179.678333271  -179.676374899  -179.675659390  -179.674973648  -179.674403298  -179.674045727  -179.673414006  -179.672212303  -179.671760287  -179.670994798  -179.670428859  -179.669765901  -179.667811572  -179.666048706  -179.665460717  -179.664604458  -179.664011324  -179.662355767  -179.660762683  -179.659943174  -179.657854342  -179.656833813  -179.656692696  -179.656247294  -179.654783568  -179.674403298  -179.535224361
     0.900  -179.849498691  -179.761459803  -179.756889656  -179.754392907  -179.749274094  -179.749121952  -179.746168408  -179.743354145  -179.742618056  -179.741812878  -179.736950942  -179.735057985  -179.731974716  -179.730114465  -179.728327346  -179.727303877  -179.723760875  -179.720504517  -179.718218341  -179.716161482  -179.712305375  -179.708943914  -179.707904643  -179.705719161  -179.702660147  -179.701167022  -179.701053834  -179.700913452  -179.700733747  -179.699795170  -179.697794536  -179.696705654  -179.694809021  -179.693426144  -179.693073718  -179.692868657  -179.692655511  -179.691929711  -179.689885346  -179.689778406  -179.689554603  -179.689486616  -179.688642852  -179.687149727  -179.685926709  -179.685375102  -179.684731254  -179.684666207  -179.684399040  -179.683755559  -179.682348795  -179.681575222  -179.681246683  -179.679824116  -179.679170346  -179.678824902  -179.678003187  -179.676126767  -179.675478508  -179.674769246  -179.674188240  -179.673549904  -179.673178736  -179.671915661  -179.671633427  -179.670699626  -179.670213065  -179.669561867  -179.667611948  -179.665909719  -179.665294168  -179.664325823  -179.663960902  -179.662258306  -179.660520798  -179.659743182  -179.657634873  -179.656684903  -179.656544888  -179.656069352  -179.654123843  -179.678003187  -179.535229643
     1.000  -179.849235047  -179.761059451  -179.756611313  -179.754051722  -179.749035072  -179.748908287  -179.745949598  -179.743236763  -179.742358087  -179.741704684  -179.736744260  -179.734337914  -179.732003229  -179.729489576  -179.728228706  -179.727117039  -179.723260932  -179.720343771  -179.717634611  -179.715874318  -179.712285011  -179.708693132  -179.707671501  -179.705248618  -179.702266043  -179.700982756  -179.700805625  -179.700583291  -179.700323841  -179.699527116  -179.697475033  -179.696488314  -179.694350606  -179.693229016  -179.692859318  -179.692676674  -179.692576348  -179.691580809  -179.689494917  -179.689432076  -179.689383567  -179.688938900  -179.688395745  -179.686776570  -179.685532237  -179.685049719  -179.684612402  -179.684408443  -179.683999056  -179.683422826  -179.682089193  -179.681025668  -179.680770627  -179.679508656  -179.679003352  -179.678503929  -179.677611655  -179.675816818  -179.675260801  -179.674481348  -179.673943705  -179.673012477  -179.672845635  -179.671557204  -179.671442914  -179.670337494  -179.669910467  -179.669292343  -179.667348304  -179.665712591  -179.665065803  -179.663997500  -179.663811916  -179.662074041  -179.660210850  -179.659454181  -179.657344770  -179.656466093  -179.656325711  -179.655829963  -179.653853584  -179.677611655  -179.535227469
     1.100  -179.848937519  -179.760629258  -179.756296880  -179.753687310  -179.748800385  -179.748629868  -179.745704255  -179.743093582  -179.742068644  -179.741558931  -179.736507736  -179.733611522  -179.732003371  -179.728851749  -179.728097653  -179.726872430  -179.722753198  -179.720129664  -179.717040516  -179.715548861  -179.712208714  -179.708410304  -179.707403005  -179.704746764  -179.701841362  -179.700777102  -179.700645172  -179.700139868  -179.699822354  -179.699221503  -179.697131201  -179.696235620  -179.693864186  -179.693001312  -179.692633451  -179.692510341  -179.692385393  -179.691189203  -179.689325644  -179.689070237  -179.688969176  -179.688315773  -179.688114754  -179.686382758  -179.685102044  -179.684719852  -179.684432839  -179.684104668  -179.683557103  -179.683051432  -179.681803058  -179.680464647  -179.680260321  -179.679156739  -179.678800638  -179.678140987  -179.677193222  -179.675474456  -179.675030892  -179.674143028  -179.673681089  -179.672605436  -179.672328714  -179.671217414  -179.671163393  -179.669944050  -179.669550465  -179.668986363  -179.667051511  -179.665486357  -179.664803555  -179.663716877  -179.663527251  -179.661830902  -179.659862240  -179.659105572  -179.657013065  -179.656201640  -179.656067137  -179.655558894  -179.653539151  -179.677193222  -179.535225038
     1.200  -179.848645118  -179.760207866  -179.755984266  -179.753337947  -179.748591404  -179.748342611  -179.745470284  -179.742962878  -179.741793514  -179.741409851  -179.736280380  -179.732918919  -179.732013416  -179.728240730  -179.727973930  -179.726607223  -179.722277785  -179.719901206  -179.716476169  -179.715224119  -179.712114759  -179.708134439  -179.707138165  -179.704252608  -179.701425483  -179.700594580  -179.700479555  -179.699724356  -179.699294389  -179.698916606  -179.696800580  -179.695986215  -179.693399062  -179.692773956  -179.692491722  -179.692315692  -179.692152158  -179.690796843  -179.689230954  -179.688658767  -179.688555134  -179.687838522  -179.687711002  -179.686004731  -179.684691310  -179.684474121  -179.684161384  -179.683793891  -179.683119174  -179.682680387  -179.681527193  -179.679932272  -179.679761388  -179.678811418  -179.678592024  -179.677776924  -179.676787265  -179.675139058  -179.674822278  -179.673798810  -179.673437196  -179.672273345  -179.671766572  -179.670981606  -179.670783160  -179.669559408  -179.669173172  -179.668682201  -179.666759476  -179.665270026  -179.664544962  -179.663504221  -179.663165760  -179.661568267  -179.659513244  -179.658736364  -179.656680239  -179.655933860  -179.655805605  -179.655295157  -179.653210000  -179.676787265  -179.535222510
     1.300  -179.848398044  -179.759834742  -179.755712570  -179.753043467  -179.748436571  -179.748097742  -179.745287521  -179.742885586  -179.741582087  -179.741286622  -179.736102763  -179.732303617  -179.732070627  -179.727901416  -179.727694149  -179.726360884  -179.721875996  -179.719698231  -179.715983242  -179.714940663  -179.712043714  -179.707906108  -179.706918286  -179.703805618  -179.701058606  -179.700475762  -179.700344934  -179.699364094  -179.698798155  -179.698653362  -179.696522269  -179.695778830  -179.693020426  -179.692571717  -179.692437949  -179.692126682  -179.691945508  -179.690447606  -179.689189676  -179.688301813  -179.688173925  -179.687606883  -179.687171036  -179.685679381  -179.684446808  -179.684229252  -179.683861392  -179.683510068  -179.682726205  -179.682348789  -179.681301434  -179.679469112  -179.679323585  -179.678534209  -179.678386845  -179.677452309  -179.676434353  -179.674851559  -179.674670753  -179.673495877  -179.673248921  -179.671993932  -179.671264825  -179.670778999  -179.670448255  -179.669224503  -179.668823568  -179.668419325  -179.666511300  -179.665102698  -179.664328390  -179.663334321  -179.662833795  -179.661325970  -179.659204432  -179.658388229  -179.656387228  -179.655714716  -179.655569556  -179.655079320  -179.652907435  -179.676434353  -179.535220021
