-264.13862501147980 -264.048674790183 -264.032491122264 -263.986171905039 -263.969693875024 -263.964151709261 -263.931851624689 -263.920941117472 -263.894534889707 -263.889261729005 
-264.12997813446810 -264.037930996664 -264.024640603134 -263.975141466782 -263.96144646318 -263.954991444173 -263.922983516738 -263.91374216388 -263.884697334552 -263.879527071962 
-264.12298988914131 -264.029025171538 -264.018005518824 -263.965667129592 -263.954385086695 -263.94713628226 -263.915803439933 -263.907559463766 -263.876397873295 -263.871992364166 
-264.12045389340295 -264.024887272706 -264.015346045352 -263.960560518542 -263.951223249945 -263.943363304229 -263.91302636862 -263.905087044361 -263.872477530469 -263.869405654359 
