     0.000  -179.849629646  -179.770813368  -179.764556060  -179.762178379  -179.760484970  -179.757259849  -179.755960393  -179.752645236  -179.750542440  -179.749402843  -179.746385723  -179.746208224  -179.742387764  -179.739923355  -179.738771631  -179.735288897  -179.733643997  -179.725525704  -179.720156627  -179.716494190  -179.713256207  -179.711575660  -179.711231686  -179.708249111  -179.707657814  -179.707395057  -179.703863814  -179.703190199  -179.702522831  -179.702107564  -179.701501200  -179.700625096  -179.699751565  -179.699491747  -179.698160319  -179.697645461  -179.697338971  -179.696801696  -179.695770143  -179.695295709  -179.695087340  -179.694921233  -179.693626554  -179.693327782  -179.691992679  -179.690581873  -179.690344840  -179.688165237  -179.687500442  -179.687243564  -179.686649328  -179.685668488  -179.685489151  -179.684972088  -179.684285611  -179.681573511  -179.681080335  -179.679614037  -179.679044790  -179.677216878  -179.674820822  -179.673853580  -179.671926078  -179.670241856  -179.670204372  -179.668698385  -179.667572018  -179.667199012  -179.663825057  -179.663814399  -179.662050064  -179.661983548  -179.661441128  -179.660290139  -179.659956088  -179.658584970  -179.656899646  -179.654997869  -179.654801260  -179.654550997  -179.654357328  -179.671926078  -179.529989796
     0.100  -179.845039163  -179.766144241  -179.759918538  -179.757286551  -179.755834218  -179.752810851  -179.751069300  -179.747924661  -179.745671192  -179.744707625  -179.741707410  -179.741540568  -179.737677111  -179.735272235  -179.734234802  -179.730608379  -179.729165233  -179.720945878  -179.715660590  -179.711669981  -179.708494839  -179.707113800  -179.706478037  -179.703556465  -179.702970313  -179.702738425  -179.699213062  -179.698441327  -179.697807033  -179.697545745  -179.696726236  -179.696030571  -179.695032459  -179.694770804  -179.693551829  -179.692879684  -179.692550042  -179.692147637  -179.691318940  -179.690770640  -179.690314948  -179.690045208  -179.688930234  -179.688700550  -179.687190153  -179.685798456  -179.685566200  -179.683411220  -179.682809266  -179.682516741  -179.682145941  -179.680975842  -179.680850159  -179.680366171  -179.679600315  -179.676989275  -179.676464495  -179.674946013  -179.674382646  -179.672555469  -179.670188445  -179.669232963  -179.667333023  -179.665870767  -179.665631161  -179.664262616  -179.662845562  -179.662450507  -179.659254051  -179.659069937  -179.657734099  -179.657430549  -179.656674616  -179.655865763  -179.655669522  -179.654093343  -179.652089402  -179.650266636  -179.650144261  -179.649792937  -179.649748103  -179.667333023  -179.529985374
     0.200  -179.840648654  -179.761677661  -179.755485400  -179.752610132  -179.751387482  -179.748551904  -179.746393617  -179.743404794  -179.741015353  -179.740214585  -179.737230172  -179.737071048  -179.733168269  -179.730819620  -179.729888025  -179.726126364  -179.724873579  -179.716565659  -179.711357912  -179.707056771  -179.703934549  -179.702869186  -179.701929505  -179.699056811  -179.698484991  -179.698272212  -179.694740602  -179.693893898  -179.693321343  -179.693176184  -179.692155287  -179.691630139  -179.690548239  -179.690206103  -179.689144415  -179.688321965  -179.687976154  -179.687653862  -179.687049703  -179.686435990  -179.685743632  -179.685354457  -179.684588601  -179.684131440  -179.682599728  -179.681217953  -179.680985330  -179.678869671  -179.678317329  -179.678017454  -179.677808351  -179.676491255  -179.676381374  -179.675943690  -179.675125650  -179.672598399  -179.672058919  -179.670479800  -179.669894016  -179.668105794  -179.665769272  -179.664821139  -179.662942146  -179.661729418  -179.661236610  -179.660022780  -179.658334148  -179.657899404  -179.654875302  -179.654534635  -179.653615535  -179.653063560  -179.652127922  -179.651946380  -179.651249246  -179.649779640  -179.647489055  -179.645760734  -179.645685030  -179.645425580  -179.645184872  -179.662942146  -179.529981188
     0.300  -179.836534186  -179.757490430  -179.751332345  -179.748225190  -179.747219728  -179.744558710  -179.742010144  -179.739163174  -179.736651725  -179.735999792  -179.733030814  -179.732876834  -179.728937674  -179.726642679  -179.725806631  -179.721918920  -179.720844738  -179.712460379  -179.707324661  -179.702731363  -179.699651769  -179.698911638  -179.697662896  -179.694824745  -179.694281223  -179.694069914  -179.690526177  -179.689624348  -179.689138155  -179.689074211  -179.687865893  -179.687498767  -179.686349616  -179.685900172  -179.685006060  -179.684051680  -179.683711014  -179.683381740  -179.683035929  -179.682366356  -179.681449828  -179.680931295  -179.680564169  -179.679806398  -179.678297471  -179.676916431  -179.676677561  -179.674616659  -179.674107681  -179.673918789  -179.673604582  -179.672316886  -179.672136447  -179.671779243  -179.670938051  -179.668476214  -179.667939674  -179.666291466  -179.665658643  -179.663943552  -179.661640104  -179.660690502  -179.658832088  -179.657857129  -179.657129860  -179.656053472  -179.654109065  -179.653630589  -179.650754587  -179.650313227  -179.649741775  -179.648963425  -179.648302672  -179.647858740  -179.647095824  -179.645719562  -179.643174671  -179.641570195  -179.641513601  -179.641289430  -179.640967506  -179.658832088  -179.529976872
     0.400  -179.832765739  -179.753651424  -179.747529354  -179.744202805  -179.743401302  -179.740899408  -179.737989229  -179.735269044  -179.732650287  -179.732133224  -179.729178578  -179.729028274  -179.725055304  -179.722811390  -179.722060234  -179.718055293  -179.717148687  -179.708699649  -179.703630080  -179.698764102  -179.695717215  -179.695306358  -179.693748554  -179.690929881  -179.690430090  -179.690201876  -179.686643072  -179.685703759  -179.685324506  -179.685307969  -179.683932074  -179.683702758  -179.682494073  -179.681936218  -179.681201967  -179.680139176  -179.679820927  -179.679418522  -179.679335468  -179.678632086  -179.677504250  -179.676902663  -179.676843497  -179.675822968  -179.674351892  -179.672965340  -179.672713607  -179.670720692  -179.670336661  -179.670130130  -179.669676643  -179.668500665  -179.668212550  -179.667940605  -179.667106763  -179.664692700  -179.664177474  -179.662451726  -179.661749814  -179.660138356  -179.657871290  -179.656909193  -179.655077974  -179.654319100  -179.653381625  -179.652423202  -179.650236618  -179.649718820  -179.646961150  -179.646554703  -179.646104523  -179.645203430  -179.644971542  -179.643963875  -179.643281808  -179.641981617  -179.639217332  -179.637761324  -179.637733027  -179.637420290  -179.637122988  -179.655077974  -179.529972786
     0.500  -179.829404893  -179.750222959  -179.744137639  -179.740605293  -179.739993050  -179.737635213  -179.734393187  -179.731785455  -179.729072620  -179.728676095  -179.725736149  -179.725588049  -179.721583108  -179.719388070  -179.718709678  -179.714598163  -179.713847375  -179.705343948  -179.700335383  -179.695215834  -179.692193570  -179.692110149  -179.690248060  -179.687433797  -179.686990600  -179.686731150  -179.683155808  -179.682194813  -179.681950063  -179.681926176  -179.680430478  -179.680289728  -179.679039516  -179.678382071  -179.677791509  -179.676643092  -179.676354978  -179.676034891  -179.675814395  -179.675294760  -179.673969212  -179.673639570  -179.673175059  -179.672248976  -179.670823837  -179.669425525  -179.669155050  -179.667245188  -179.667066586  -179.666653156  -179.666140870  -179.665090575  -179.664693314  -179.664482006  -179.663692998  -179.661308701  -179.660833165  -179.659021056  -179.658233518  -179.656751418  -179.654525144  -179.653535484  -179.651749834  -179.651169195  -179.650052383  -179.649193551  -179.646776548  -179.646229351  -179.643555102  -179.643374663  -179.642718320  -179.642033313  -179.641830457  -179.640491679  -179.639869880  -179.638627018  -179.635678987  -179.634440535  -179.634313382  -179.633927882  -179.633680559  -179.651749834  -179.529968652
     0.600  -179.826502655  -179.747256042  -179.741207838  -179.737484397  -179.737045977  -179.734815293  -179.731273761  -179.728763414  -179.725970465  -179.725679043  -179.722754164  -179.722607902  -179.718572459  -179.716424093  -179.715805602  -179.711598172  -179.710992175  -179.702443915  -179.697490841  -179.692138301  -179.689370342  -179.689131472  -179.687213157  -179.684387869  -179.684011556  -179.683711314  -179.680118700  -179.679150722  -179.679034227  -179.679006298  -179.677444451  -179.677278344  -179.676035115  -179.675292043  -179.674823857  -179.673613702  -179.673369318  -179.673124935  -179.672676226  -179.672405751  -179.670899029  -179.670834350  -179.669964494  -179.669139104  -179.667762474  -179.666349095  -179.666052528  -179.664315020  -179.664187132  -179.663616048  -179.663056355  -179.662132477  -179.661646284  -179.661444897  -179.660747395  -179.658374859  -179.657958121  -179.656050096  -179.655163335  -179.653833010  -179.651651570  -179.650618179  -179.648914480  -179.648444456  -179.647192039  -179.646415158  -179.643779497  -179.643214292  -179.640720483  -179.640585245  -179.639788887  -179.639462186  -179.638920133  -179.637493157  -179.636912518  -179.635705302  -179.632611009  -179.631587173  -179.631349405  -179.630892243  -179.630679465  -179.648914480  -179.529964766
     0.700  -179.824097515  -179.744789531  -179.738779546  -179.734880076  -179.734597841  -179.732478140  -179.728669807  -179.726242514  -179.723383417  -179.723178723  -179.720272586  -179.720127426  -179.716062216  -179.713959052  -179.713386498  -179.709093809  -179.708621948  -179.700037673  -179.695135313  -179.689569260  -179.687121387  -179.686570515  -179.684681600  -179.681832057  -179.681528875  -179.681182696  -179.677571708  -179.676635335  -179.676594543  -179.676579108  -179.674988965  -179.674730985  -179.673519727  -179.672707934  -179.672336031  -179.671099416  -179.670896928  -179.670652177  -179.670031848  -179.670000612  -179.668526596  -179.668324107  -179.667257642  -179.666535518  -179.665204090  -179.663774173  -179.663445634  -179.662006163  -179.661680932  -179.661071995  -179.660463059  -179.659662659  -179.659111419  -179.658869976  -179.658306609  -179.655930765  -179.655589731  -179.653576603  -179.652581064  -179.651420153  -179.649287957  -179.648193562  -179.646628776  -179.646166469  -179.644836878  -179.644125779  -179.641282484  -179.640712502  -179.638580673  -179.638090437  -179.637615636  -179.637103350  -179.636495149  -179.635006066  -179.634450784  -179.633255329  -179.630051890  -179.629227970  -179.628882894  -179.628359583  -179.628156360  -179.646166469  -179.529963225
     0.800  -179.822219843  -179.742854530  -179.736883132  -179.732827109  -179.732675702  -179.730653019  -179.726613166  -179.724254226  -179.721345517  -179.721201827  -179.718322150  -179.718178093  -179.714083483  -179.712024786  -179.711482366  -179.707115811  -179.706767427  -179.698155590  -179.693298432  -179.687539445  -179.685391447  -179.684542170  -179.682684492  -179.679801140  -179.679569987  -179.679177136  -179.675547405  -179.674726425  -179.674708051  -179.674578326  -179.673066458  -179.672707785  -179.671524824  -179.670662685  -179.670356563  -179.669150083  -179.668921870  -179.668669402  -179.668121102  -179.667906118  -179.666731610  -179.666286943  -179.665087445  -179.664472996  -179.663177582  -179.661731864  -179.661365473  -179.660229184  -179.659693746  -179.659055778  -179.658391718  -179.657709283  -179.657106226  -179.656801942  -179.656399537  -179.654006788  -179.653755423  -179.651630209  -179.650520012  -179.649541745  -179.647463203  -179.646289063  -179.644921988  -179.644368175  -179.643015065  -179.642355782  -179.639315878  -179.638755451  -179.636975681  -179.636109132  -179.636076792  -179.635139317  -179.634588812  -179.633061143  -179.632516518  -179.631307098  -179.628031630  -179.627389619  -179.626946423  -179.626358066  -179.626146390  -179.644368175  -179.529960182
     0.900  -179.820878916  -179.741458846  -179.735526770  -179.731355354  -179.731266789  -179.729348106  -179.725111644  -179.722807461  -179.719874865  -179.719748815  -179.716911767  -179.716768445  -179.712645170  -179.710629102  -179.710102117  -179.705673823  -179.705437525  -179.696805476  -179.691988375  -179.686057401  -179.684187228  -179.683054981  -179.681231112  -179.678309173  -179.678137921  -179.677702442  -179.674056909  -179.673382926  -179.673339929  -179.673106571  -179.671677757  -179.671224638  -179.670060052  -179.669166676  -179.668895833  -179.667763954  -179.667439825  -179.667206099  -179.666763270  -179.666323013  -179.665459404  -179.664792036  -179.663465386  -179.662963022  -179.661686718  -179.660231445  -179.659821323  -179.658980130  -179.658247349  -179.657577409  -179.656853080  -179.656279423  -179.655631899  -179.655262201  -179.655037295  -179.652621395  -179.652458228  -179.650219826  -179.648991664  -179.648208903  -179.646187323  -179.644916164  -179.643777670  -179.643082372  -179.641734775  -179.641117753  -179.637888590  -179.637350580  -179.635909272  -179.635090864  -179.634621575  -179.633699167  -179.633209299  -179.631665092  -179.631119364  -179.629869887  -179.626559508  -179.626079194  -179.625548902  -179.624892191  -179.624667285  -179.644916164  -179.529959158
