-264.18556830865066 -264.038807672714 -264.004753542841 -263.987272256243 -263.979831620329 -263.951704421656 -263.945830409485 -263.938225136593 -263.918143100236 -263.914962813617 
-264.18223831152284 -264.036135856004 -264.002203366398 -263.983511924514 -263.977073442705 -263.949232153783 -263.942936259356 -263.934471419744 -263.915799455002 -263.913591555532 
-264.17867815811616 -264.033288272017 -263.999990075767 -263.979841890625 -263.973931496621 -263.946243452386 -263.939991289656 -263.930854304883 -263.913898533637 -263.911616033037 
-264.17573183337970 -264.031153372386 -263.999006165007 -263.977123779199 -263.971401541741 -263.943684833033 -263.937781421401 -263.928303035394 -263.91327403128 -263.909284157021 
