-264.11334644694620 -264.045407234097 -263.991456651959 -263.977878878705 -263.927532670403 -263.913047923797 -263.900959968194 -263.896117142093 -263.881539787187 -263.878380815176 
-264.11192628191645 -264.042217221556 -263.989413585864 -263.975731812019 -263.92609523319 -263.911162144815 -263.898685748842 -263.893918993845 -263.879477978936 -263.8765600825 
-264.11087392095732 -264.039106898374 -263.987996304104 -263.973635402725 -263.92523029379 -263.90965629718 -263.896324744405 -263.891744308488 -263.877717090983 -263.874889965381 
-264.11086633489418 -264.036803581953 -263.987899784673 -263.972294551136 -263.92561261807 -263.909228298834 -263.894715990235 -263.890076755396 -263.876960553669 -263.874079406557 
